Time(s),é≤Ç–Ç∏Ç›(ñ≥éüå≥)xëùïùåWêî,é¿å¯ÇÃïΩãœëYê´Ç–Ç∏Ç›(%),é¿å¯ÇÃó›êœëYê´Ç–Ç∏Ç›(%),ê‚ëŒílç≈ëÂé≤Ç–Ç∏Ç›(%),çúäiî‰,îÊòJîjâÛÇ™ê∂Ç∂ÇÈó›êœëYê´Ç–Ç∏Ç›(%),îªíË(1:îÊòJîjâÛ),É}ÉCÉiÅ[ë•Ç≈ï]âøÇµÇΩéûÇÃëπèùìxD
417.06,0.021850177,1.4777439000000008,236.12958719999946,3.0962725,0.01311259862313437,316.0738923227986,0,0.1993494471284044
417.1,0.02184625,1.4777439000000008,236.12997989999946,3.0962725,0.013112576816003054,316.07394841107566,0,0.1993494471284044
417.13,0.021850177,1.4777439000000008,236.13037259999945,3.0962725,0.013112555008944272,316.074004499186,0,0.1993494471284044
417.16,0.02184625,1.4777439000000008,236.13076529999944,3.0962725,0.013112533201958022,316.07406058712974,0,0.1993494471284044
417.2,0.02185784,1.4777439000000008,236.13192429999944,3.0962725,0.013112468842062484,316.0742261220042,0,0.1993494471284044
417.23,0.021850177,1.4777439000000008,236.13269059999945,3.0962725,0.013112426289356851,316.07433556846695,0,0.1993494471284044
417.49,0.021919909,1.4777439000000008,236.13966379999945,3.0962725,0.013112039079645742,316.0753314835518,0,0.1993494471284044
417.55,0.021915982,1.4777439000000008,236.14005649999945,3.0962725,0.013112017274375503,316.0753875675528,0,0.1993494471284044
417.58,0.021916077,1.4777439000000008,236.14006599999945,3.0962725,0.01311201674687432,316.07538892430654,0,0.1993494471284044
417.61,0.021908223,1.4777439000000008,236.14085139999946,3.0962725,0.01311197313655492,316.0755010918007,0,0.1993494471284044
417.67,0.021919909,1.4777439000000008,236.14201999999946,3.0962725,0.013111908249112153,316.07566798505854,0,0.1993494471284044
417.75,0.02191215,1.4777439000000008,236.14279589999947,3.0962725,0.013111865167003415,316.0757787941688,0,0.1993494471284044
417.78,0.021919813,1.4777439000000008,236.14356219999948,3.0962725,0.013111822618215788,316.07588823162956,0,0.1993494471284044
417.79,0.021915982,1.4777439000000008,236.14394529999947,3.0962725,0.01311180134670176,316.07594294298144,0,0.1993494471284044
417.83,0.02192374,1.4777439000000008,236.1447210999995,3.0962725,0.013111758270847948,316.0760537361965,0,0.1993494471284044
417.85,0.021919909,1.4777439000000008,236.14510419999948,3.0962725,0.013111736999542703,316.07610844706863,0,0.1993494471284044
417.89,0.021927571,1.4777439000000008,236.14587039999947,3.0962725,0.013111694457139264,316.07621786833715,0,0.1993494471284044
417.94,0.021916077,1.4777439000000008,236.14701979999947,3.0962725,0.01311163063849941,316.0763820133317,0,0.1993494471284044
417.95,0.021919909,1.4777439000000008,236.14740299999946,3.0962725,0.013111609362055982,316.07643673753313,0,0.1993494471284044
418.0,0.021915982,1.4777439000000008,236.14779569999945,3.0962725,0.013111587558214956,316.0764928182504,0,0.1993494471284044
418.08,0.02192374,1.4777439000000008,236.14857149999946,3.0962725,0.013111544483765836,316.07660360823803,0,0.1993494471284044
418.12,0.021915982,1.4777439000000008,236.14934729999948,3.0962725,0.013111501409599732,316.0767143975753,0,0.1993494471284044
418.16,0.021919909,1.4777439000000008,236.14973999999947,3.0962725,0.013111479606117742,316.0767704774677,0,0.1993494471284044
