Step,Iteration,Increment(mm),Step,LoadingHysteresis,D(mm),Q(kN),k(N/mm),deltaD(mm),lastD(mm),lastQ(kN),stage,
           1,         140,      -1.7999999999999972,       0.4666666666666677,      82.7999999999999972,     0.41400E+01,     0.74819E+02,     0.15609E+05,    -0.90000E-01,     0.41400E+01,     0.74819E+02,           3,
           1,         141,       3.0000000000000000,       0.4700000000000011,      85.7999999999999972,     0.42900E+01,     0.77160E+02,     0.15609E+05,     0.15000E+00,     0.42900E+01,     0.77160E+02,           3,
           1,         142,      -1.7999999999999972,       0.4733333333333344,      84.0000000000000000,     0.42000E+01,     0.75755E+02,     0.15609E+05,    -0.90000E-01,     0.42000E+01,     0.75755E+02,           3,
           1,         143,       3.0000000000000000,       0.4766666666666678,      87.0000000000000000,     0.43500E+01,     0.78097E+02,     0.15609E+05,     0.15000E+00,     0.43500E+01,     0.78097E+02,           3,
           1,         144,      -1.8000000000000114,       0.4800000000000011,      85.1999999999999886,     0.42600E+01,     0.76692E+02,     0.15609E+05,    -0.90000E-01,     0.42600E+01,     0.76692E+02,           3,
           1,         145,       3.0000000000000142,       0.4833333333333345,      88.2000000000000028,     0.44100E+01,     0.79033E+02,     0.15609E+05,     0.15000E+00,     0.44100E+01,     0.79033E+02,           3,
           1,         146,      -1.8000000000000114,       0.4866666666666679,      86.3999999999999915,     0.43200E+01,     0.77628E+02,     0.15609E+05,    -0.90000E-01,     0.43200E+01,     0.77628E+02,           3,
           1,         147,       3.0000000000000142,       0.4900000000000012,      89.4000000000000057,     0.44700E+01,     0.79970E+02,     0.15609E+05,     0.15000E+00,     0.44700E+01,     0.79970E+02,           3,
           1,         148,      -1.8000000000000114,       0.4933333333333346,      87.5999999999999943,     0.43800E+01,     0.78565E+02,     0.15609E+05,    -0.90000E-01,     0.43800E+01,     0.78565E+02,           3,
           1,         149,       3.0000000000000000,       0.4966666666666679,      90.5999999999999943,     0.45300E+01,     0.80906E+02,     0.15609E+05,     0.15000E+00,     0.45300E+01,     0.80906E+02,           3,
           1,         150,      -0.5999999999999943,       0.5000000000000012,      90.0000000000000000,     0.45000E+01,     0.80438E+02,     0.15609E+05,    -0.30000E-01,     0.45000E+01,     0.80438E+02,           3,
           1,         151,       0.6000000000000000,       0.5033333333333345,      90.5999999999999943,     0.45300E+01,     0.80906E+02,     0.15609E+05,     0.30000E-01,     0.45300E+01,     0.80906E+02,           3,
           1,         152,       0.6000000000000000,       0.5066666666666678,      91.1999999999999886,     0.45600E+01,     0.81374E+02,     0.15609E+05,     0.30000E-01,     0.45600E+01,     0.81374E+02,           3,
           1,         153,       0.6000000000000000,       0.5100000000000011,      91.7999999999999829,     0.45900E+01,     0.81843E+02,     0.15609E+05,     0.30000E-01,     0.45900E+01,     0.81843E+02,           3,
           1,         154,       0.6000000000000000,       0.5133333333333344,      92.3999999999999773,     0.46200E+01,     0.82311E+02,     0.15609E+05,     0.30000E-01,     0.46200E+01,     0.82311E+02,           3,
           1,         155,       0.6000000000000000,       0.5166666666666677,      92.9999999999999716,     0.46500E+01,     0.82779E+02,     0.15609E+05,     0.30000E-01,     0.46500E+01,     0.82779E+02,           3,
           1,         156,       0.6000000000000000,       0.5200000000000010,      93.5999999999999659,     0.46800E+01,     0.83248E+02,     0.15609E+05,     0.30000E-01,     0.46800E+01,     0.83248E+02,           3,
           1,         157,       0.6000000000000000,       0.5233333333333343,      94.1999999999999602,     0.47100E+01,     0.83716E+02,     0.15609E+05,     0.30000E-01,     0.47100E+01,     0.83716E+02,           3,
           1,         158,       0.6000000000000000,       0.5266666666666676,      94.7999999999999545,     0.47400E+01,     0.84184E+02,     0.15609E+05,     0.30000E-01,     0.47400E+01,     0.84184E+02,           3,
           1,         159,       0.6000000000000000,       0.5300000000000009,      95.3999999999999488,     0.47700E+01,     0.84652E+02,     0.15609E+05,     0.30000E-01,     0.47700E+01,     0.84652E+02,           3,
           1,         160,       0.6000000000000000,       0.5333333333333342,      95.9999999999999432,     0.48000E+01,     0.85121E+02,     0.15609E+05,     0.30000E-01,     0.48000E+01,     0.85121E+02,           3,
           1,         161,       0.6000000000000000,       0.5366666666666675,      96.5999999999999375,     0.48300E+01,     0.85589E+02,     0.15609E+05,     0.30000E-01,     0.48300E+01,     0.85589E+02,           3,
           1,         162,       0.6000000000000000,       0.5400000000000008,      97.1999999999999318,     0.48600E+01,     0.86057E+02,     0.15609E+05,     0.30000E-01,     0.48600E+01,     0.86057E+02,           3,
           1,         163,       0.6000000000000000,       0.5433333333333341,      97.7999999999999261,     0.48900E+01,     0.86525E+02,     0.15609E+05,     0.30000E-01,     0.48900E+01,     0.86525E+02,           3,
           1,         164,       0.6000000000000000,       0.5466666666666674,      98.3999999999999204,     0.49200E+01,     0.86994E+02,     0.15609E+05,     0.30000E-01,     0.49200E+01,     0.86994E+02,           3,
           1,         165,       0.6000000000000000,       0.5500000000000007,      98.9999999999999147,     0.49500E+01,     0.87462E+02,     0.15609E+05,     0.30000E-01,     0.49500E+01,     0.87462E+02,           3,
           1,         166,       0.6000000000000000,       0.5533333333333340,      99.5999999999999091,     0.49800E+01,     0.87930E+02,     0.15609E+05,     0.30000E-01,     0.49800E+01,     0.87930E+02,           3,
           1,         167,       0.6000000000000000,       0.5566666666666673,     100.1999999999999034,     0.50100E+01,     0.88399E+02,     0.15609E+05,     0.30000E-01,     0.50100E+01,     0.88399E+02,           3,
           1,         168,       0.6000000000000000,       0.5600000000000006,     100.7999999999998977,     0.50400E+01,     0.88867E+02,     0.15609E+05,     0.30000E-01,     0.50400E+01,     0.88867E+02,           3,
           1,         169,       0.6000000000000000,       0.5633333333333339,     101.3999999999998920,     0.50700E+01,     0.89335E+02,     0.15609E+05,     0.30000E-01,     0.50700E+01,     0.89335E+02,           3,
           1,         170,       0.6000000000000000,       0.5666666666666672,     101.9999999999998863,     0.51000E+01,     0.89803E+02,     0.15609E+05,     0.30000E-01,     0.51000E+01,     0.89803E+02,           3,
           1,         171,       0.6000000000000000,       0.5700000000000005,     102.5999999999998806,     0.51300E+01,     0.90272E+02,     0.15609E+05,     0.30000E-01,     0.51300E+01,     0.90272E+02,           3,
           1,         172,       0.6000000000000000,       0.5733333333333338,     103.1999999999998749,     0.51600E+01,     0.90740E+02,     0.15609E+05,     0.30000E-01,     0.51600E+01,     0.90740E+02,           3,
           1,         173,       0.6000000000000000,       0.5766666666666671,     103.7999999999998693,     0.51900E+01,     0.91208E+02,     0.15609E+05,     0.30000E-01,     0.51900E+01,     0.91208E+02,           3,
           1,         174,       0.6000000000000000,       0.5800000000000004,     104.3999999999998636,     0.52200E+01,     0.91677E+02,     0.15609E+05,     0.30000E-01,     0.52200E+01,     0.91677E+02,           3,
           1,         175,       0.6000000000000000,       0.5833333333333337,     104.9999999999998579,     0.52500E+01,     0.92145E+02,     0.15609E+05,     0.30000E-01,     0.52500E+01,     0.92145E+02,           3,
           1,         176,       0.6000000000000000,       0.5866666666666670,     105.5999999999998522,     0.52800E+01,     0.92613E+02,     0.15609E+05,     0.30000E-01,     0.52800E+01,     0.92613E+02,           3,
           1,         177,       0.6000000000000000,       0.5900000000000003,     106.1999999999998465,     0.53100E+01,     0.93061E+02,     0.14947E+05,     0.30000E-01,     0.53100E+01,     0.93061E+02,           4,
           1,         178,       0.6000000000000000,       0.5933333333333336,     106.7999999999998408,     0.53400E+01,     0.93430E+02,     0.12288E+05,     0.30000E-01,     0.53400E+01,     0.93430E+02,           4,
           1,         179,       0.6000000000000000,       0.5966666666666669,     107.3999999999998352,     0.53700E+01,     0.93799E+02,     0.12298E+05,     0.30000E-01,     0.53700E+01,     0.93799E+02,           4,
           1,         180,       0.6000000000000000,       0.6000000000000002,     107.9999999999998295,     0.54000E+01,     0.94168E+02,     0.12308E+05,     0.30000E-01,     0.54000E+01,     0.94168E+02,           4,
           1,         181,       0.6000000000000000,       0.6033333333333335,     108.5999999999998238,     0.54300E+01,     0.94538E+02,     0.12319E+05,     0.30000E-01,     0.54300E+01,     0.94538E+02,           4,
           1,         182,       0.6000000000000000,       0.6066666666666668,     109.1999999999998181,     0.54600E+01,     0.94908E+02,     0.12329E+05,     0.30000E-01,     0.54600E+01,     0.94908E+02,           4,
           1,         183,       0.6000000000000000,       0.6100000000000001,     109.7999999999998124,     0.54900E+01,     0.95278E+02,     0.12339E+05,     0.30000E-01,     0.54900E+01,     0.95278E+02,           4,
           1,         184,       0.6000000000000000,       0.6133333333333334,     110.3999999999998067,     0.55200E+01,     0.95648E+02,     0.12349E+05,     0.30000E-01,     0.55200E+01,     0.95648E+02,           4,
           1,         185,       0.6000000000000000,       0.6166666666666667,     110.9999999999998010,     0.55500E+01,     0.96019E+02,     0.12360E+05,     0.30000E-01,     0.55500E+01,     0.96019E+02,           4,
           1,         186,       0.6000000000000000,       0.6200000000000000,     111.5999999999997954,     0.55800E+01,     0.96390E+02,     0.12370E+05,     0.30000E-01,     0.55800E+01,     0.96390E+02,           4,
           1,         187,       0.6000000000000000,       0.6233333333333333,     112.1999999999997897,     0.56100E+01,     0.96762E+02,     0.12380E+05,     0.30000E-01,     0.56100E+01,     0.96762E+02,           4,
           1,         188,       0.6000000000000000,       0.6266666666666666,     112.7999999999997840,     0.56400E+01,     0.97133E+02,     0.12390E+05,     0.30000E-01,     0.56400E+01,     0.97133E+02,           4,
           1,         189,       0.6000000000000000,       0.6299999999999999,     113.3999999999997783,     0.56700E+01,     0.97505E+02,     0.12401E+05,     0.30000E-01,     0.56700E+01,     0.97505E+02,           4,
           1,         190,       0.6000000000000000,       0.6333333333333332,     113.9999999999997726,     0.57000E+01,     0.97878E+02,     0.12411E+05,     0.30000E-01,     0.57000E+01,     0.97878E+02,           4,
           1,         191,       0.6000000000000000,       0.6366666666666665,     114.5999999999997669,     0.57300E+01,     0.98250E+02,     0.12421E+05,     0.30000E-01,     0.57300E+01,     0.98250E+02,           4,
           1,         192,       0.6000000000000000,       0.6399999999999998,     115.1999999999997613,     0.57600E+01,     0.98623E+02,     0.12431E+05,     0.30000E-01,     0.57600E+01,     0.98623E+02,           4,
           1,         193,       0.6000000000000000,       0.6433333333333331,     115.7999999999997556,     0.57900E+01,     0.98997E+02,     0.12442E+05,     0.30000E-01,     0.57900E+01,     0.98997E+02,           4,
           1,         194,       0.6000000000000000,       0.6466666666666664,     116.3999999999997499,     0.58200E+01,     0.99370E+02,     0.12452E+05,     0.30000E-01,     0.58200E+01,     0.99370E+02,           4,
           1,         195,       0.6000000000000000,       0.6499999999999997,     116.9999999999997442,     0.58500E+01,     0.99744E+02,     0.12462E+05,     0.30000E-01,     0.58500E+01,     0.99744E+02,           4,
           1,         196,       0.6000000000000000,       0.6533333333333330,     117.5999999999997385,     0.58800E+01,     0.10012E+03,     0.12472E+05,     0.30000E-01,     0.58800E+01,     0.10012E+03,           4,
           1,         197,       0.6000000000000000,       0.6566666666666663,     118.1999999999997328,     0.59100E+01,     0.10049E+03,     0.12482E+05,     0.30000E-01,     0.59100E+01,     0.10049E+03,           4,
           1,         198,       0.6000000000000000,       0.6599999999999996,     118.7999999999997272,     0.59400E+01,     0.10087E+03,     0.12493E+05,     0.30000E-01,     0.59400E+01,     0.10087E+03,           4,
           1,         199,       0.6000000000000000,       0.6633333333333329,     119.3999999999997215,     0.59700E+01,     0.10124E+03,     0.12503E+05,     0.30000E-01,     0.59700E+01,     0.10124E+03,           4,
           1,         200,       0.6000000000000000,       0.6666666666666662,     119.9999999999997158,     0.60000E+01,     0.10162E+03,     0.12513E+05,     0.30000E-01,     0.60000E+01,     0.10162E+03,           4,
           1,         201,       0.6000000000000000,       0.6699999999999995,     120.5999999999997101,     0.60300E+01,     0.10199E+03,     0.12523E+05,     0.30000E-01,     0.60300E+01,     0.10199E+03,           4,
           1,         202,       0.6000000000000000,       0.6733333333333328,     121.1999999999997044,     0.60600E+01,     0.10237E+03,     0.12534E+05,     0.30000E-01,     0.60600E+01,     0.10237E+03,           4,
           1,         203,       0.6000000000000000,       0.6766666666666661,     121.7999999999996987,     0.60900E+01,     0.10275E+03,     0.12544E+05,     0.30000E-01,     0.60900E+01,     0.10275E+03,           4,
